0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
4,104,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,90.6,90,85,90,85,92,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,90.6,90,85,90,85,92,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,90.6,90,85,90,85,92,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,105,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,93,91,73,95,89,95,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,105,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,93,91,73,95,89,95,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,93,91,73,95,89,95,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,93,91,73,95,89,95,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,106,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,82.1,75,0,0,0,0,0,89,89,119,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,106,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,82.1,75,0,0,0,0,0,89,89,119,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,106,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,82.1,75,0,0,0,0,0,89,89,119,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,82.1,75,0,0,0,0,0,89,89,119,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,107,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,92,96,92,92,96,92,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,92,96,92,92,96,92,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,92,96,92,92,96,92,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,107,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,92,96,92,92,96,92,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,108,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,75,68,81,89,66,87,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,108,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,75,68,81,89,66,87,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,108,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,75,68,81,89,66,87,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,75,68,81,89,66,87,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,90.4,92,94,90,87,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,109,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,90.4,92,94,90,87,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,90.4,92,94,90,87,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,90.4,92,94,90,87,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,110,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,84,92,93,80,76,88,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,84,92,93,80,76,88,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,84,92,93,80,76,88,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,84,92,93,80,76,88,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,82,88,80,83,77,80,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,82,88,80,83,77,80,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,82,88,80,83,77,80,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,82,88,80,83,77,80,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,93.4,89,0,0,0,0,0,98,97,131,131,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,93.4,89,0,0,0,0,0,98,97,131,131,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,112,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,93.4,89,0,0,0,0,0,98,97,131,131,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,93.4,89,0,0,0,0,0,98,97,131,131,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,113,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,85.3,99,97,88,77,89,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,113,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,85.3,99,97,88,77,89,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,113,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,85.3,99,97,88,77,89,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,85.3,99,97,88,77,89,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,85.9,88,95,85,56,92,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,114,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,85.9,88,95,85,56,92,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,114,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,85.9,88,95,85,56,92,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,114,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,85.9,88,95,85,56,92,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90,81,85,90,89,75,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,115,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90,81,85,90,89,75,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,115,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90,81,85,90,89,75,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,90,81,85,90,89,75,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,96.7,97.5,96,93,98,97,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,96.7,97.5,96,93,98,97,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,96.7,97.5,96,93,98,97,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,96.7,97.5,96,93,98,97,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,96,96,95,99,90,97,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,96,96,95,99,90,97,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,117,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,96,96,95,99,90,97,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,117,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,96,96,95,99,90,97,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,118,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,80.1,88.5,88,85,78,88,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,118,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,80.1,88.5,88,85,78,88,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,118,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,80.1,88.5,88,85,78,88,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,118,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,80.1,88.5,88,85,78,88,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,119,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,94,94,85,98,96,100,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,119,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,94,94,85,98,96,100,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,119,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,94,94,85,98,96,100,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,119,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,94,94,85,98,96,100,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,120,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,93.8,91.3,94,94,90,90,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,120,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,93.8,91.3,94,94,90,90,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,93.8,91.3,94,94,90,90,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,93.8,91.3,94,94,90,90,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,121,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,92.7,92,91,94,94,94,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,121,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,92.7,92,91,94,94,94,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,121,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,92.7,92,91,94,94,94,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,92.7,92,91,94,94,94,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,122,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,73,99,73,70,70,88,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,122,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,73,99,73,70,70,88,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,122,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,73,99,73,70,70,88,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,73,99,73,70,70,88,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,123,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,81.4,80,0,0,0,0,0,89,80,118,140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,123,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,81.4,80,0,0,0,0,0,89,80,118,140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,123,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,81.4,80,0,0,0,0,0,89,80,118,140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,123,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,81.4,80,0,0,0,0,0,89,80,118,140,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,124,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,90.1,94.9,90,92,89,91,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,124,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,90.1,94.9,90,92,89,91,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,124,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,90.1,94.9,90,92,89,91,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,124,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,90.1,94.9,90,92,89,91,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,125,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,81.3,83,0,0,0,0,0,95,99,130,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,125,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,81.3,83,0,0,0,0,0,95,99,130,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,125,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,81.3,83,0,0,0,0,0,95,99,130,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,125,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,81.3,83,0,0,0,0,0,95,99,130,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,126,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,85.4,79,85,76,94,80,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,126,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,85.4,79,85,76,94,80,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,126,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,85.4,79,85,76,94,80,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,85.4,79,85,76,94,80,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,127,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,92,87.5,94,94,90,96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,127,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,92,87.5,94,94,90,96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,127,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,92,87.5,94,94,90,96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,127,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,92,87.5,94,94,90,96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,128,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,97.1,89,94,99,96,97,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,128,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,97.1,89,94,99,96,97,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,128,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,97.1,89,94,99,96,97,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,128,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,97.1,89,94,99,96,97,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,129,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,86,79,93,93,75,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,129,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,86,79,93,93,75,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,129,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,86,79,93,93,75,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,129,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,86,79,93,93,75,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
